#START7777
# YYMMDDHHMI   STN IW IR IX CH VV CA  WD   WS    TA    TD    HM     PA     PS PT     PR     RN RH WC WP CD CL CM CT  S19    TM    Tm  S33  S34  S35  S36  S37  S28  S29
#        UTC    ID -- -- -- -- --  8 deg  m/s     C     C     %    hPa    hPa --    hPa     mm 6h -- --  8 -- -- -- ----     C     C ---- ---- ---- ---- ---- ---- ----
202211300900 47581  4  4  7 -9 70 -9 320  4.5   2.4   0.0  84.1 1012.7 1016.3  1    3.9  -99.0  0 67 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47582  4  4  7 -9 70 -9 320  8.0   3.9   0.9  80.8 1016.0 1018.7  1    4.8  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47584  4  4  7 -9 70 -9  20  5.0   3.6   0.0  77.3  997.1 1016.3  1    5.7  -99.0  0 67 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47585  4  4  7 -9 70 -9  10  2.0   5.4   4.7  95.2 1008.2 1014.0  1    3.9  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47587  4  4  7 -9 57 -9 320  9.0   6.0   2.1  76.0 1018.0 1018.6  1    4.8  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47588  4  4  7 -9 70 -9  10  2.5   6.7   2.8  76.1  998.1 1016.9  1    6.1  -99.0  0  0 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47590  4  4  1 -9 70  7 360  5.5   8.6   2.4  65.0 1009.8 1015.2  3    6.4  -99.0  0  2 82  4  2  0  2 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47592  4  4  5 -9 70 -9  10  5.0   7.6   1.5  65.2 1010.2 1015.5  3    6.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47595  4  4  5 -9 70 -9 300  8.0  10.3   2.4  58.0 1006.7 1015.1  1    6.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47597  4  4  5 -9 70 -9 350  4.0   9.0   4.2  71.9  971.4 1013.9  3    4.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47598  4  4  5 -9 70 -9 340  9.0  15.0   6.6  57.2 1011.4 1012.0  3    3.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47600  4  4  7 -9 58 -9 360  4.5   6.8   3.6  80.0 1020.2 1021.0  1    2.7  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47602  4  4  7 -9 70 -9 350  8.5   6.5   4.0  84.0 1019.2 1020.1  3    4.2  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47604  4  4  1 -9 60  8 340  3.0   7.6   5.3  85.3 1018.9 1019.6  1    4.6  -99.0  0 80 88  8  2 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47605  4  4  7 -9 57 -9  60  1.5   9.2   7.3  87.9 1016.2 1020.3  1    2.1  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47606  4  4  7 -9 66 -9 280  1.0   8.3   6.9  90.9 1019.0 1020.6  1    2.4  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47607  4  4  7 -9 70 -9 130  1.0   8.7   7.0  89.1 1018.6 1020.7  1    2.7  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47610  4  4  5 -9 70 -9  70  6.0   6.9   3.9  81.2  967.9 1018.4  1    5.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47612  4  4  7 -9 50 -9 200  0.5   8.3   8.0  98.0 1018.5 1020.3  1    3.9  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47615  4  4  7 -9 70 -9  10  1.5  14.6  11.9  83.8  994.6 1011.2  3    2.6  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47616  4  4  7 -9 70 -9 260  2.0  10.4   6.2  75.2 1019.0 1021.1  1    2.7  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47617  4  4  7 -9 70 -9 310  1.5   7.3   4.4  81.8  952.2 1019.0  3    3.0  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47618  4  4  5 -9 70 -9 330  5.0   7.9   3.4  73.2  944.0 1016.1  3    4.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47620  4  4  5 -9 70 -9 280 10.0   8.8   6.1  83.1  925.9 1014.5  3    3.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47622  4  4  5 -9 70 -9 170  2.5   5.9   3.4  84.0  899.1  -99.0  3    2.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47624  4  4  5 -9 70 -9 350  7.5  13.3   3.1  50.0  998.9 1012.5  1    3.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47626  4  4  5 -9 70 -9 300  3.5  16.2   6.9  54.0 1008.0 1011.8  3    3.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47629  4  4  5 -9 70 -9 340  1.0  15.2  11.0  76.0 1007.4 1011.1  3    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47631  4  4  7 -9 68 -9 320  7.5  10.9   5.7  70.2 1019.4 1020.9  1    2.8  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47632  4  4  5 -9 70 -9 320  4.5  13.0   3.7  53.2 1015.9 1018.0  3    3.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47636  4  4  2 -9 70  2 290  8.0  12.2   6.9  70.0 1010.3 1017.1  3    3.0  -99.0  0 -9 -9  1  1  3  2 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47637  4  4  5 -9 70 -9  30  2.0  11.3   7.6  78.0  952.0 1013.8  3    3.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47638  4  4  5 -9 70 -9 310  7.5  18.8   3.4  35.9  977.0 1009.4  3    2.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47639  4  4  6 -9 -9 -9  -9 -9.0  -7.7 -12.0  71.2  638.0  -99.0 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47640  4  4  5 -9 69 -9 120  3.0  12.6  12.0  96.1  912.8  -99.0  3    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47641  4  4  5 -9 70 -9  50  3.0  14.2   6.8  61.0  985.0 1012.5  3    3.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47648  4  4  5 -9 70 -9  30  8.0  18.4  13.3  72.2 1006.9 1010.2  3    2.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47649  4  4  5 -9 70 -9 300  4.0  11.2   5.1  66.0  999.9 1019.3  3    3.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47651  4  4  7 -9 70 -9 320  7.0  12.1   5.7  64.9 1016.2 1018.4  3    3.5  -99.0  0  0 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47653  4  4  5 -9 70 -9 320 11.0  13.3   6.0  61.2 1015.0 1015.9  3    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47654  4  4  5 -9 70 -9 310  7.0  15.4   6.2  54.2 1007.9 1013.6  3    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47655  4  4  5 -9 70 -9 280 11.5  15.8   8.3  61.0 1004.8 1010.8  3    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47656  4  4  5 -9 70 -9 310  1.0  18.6  13.9  74.1 1008.0 1009.9  3    2.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47657  4  4  5 -9 70 -9  90  1.5  18.8  14.9  78.1 1007.3 1009.9  3    2.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47662  4  4  2 -9 80  8  60  2.0  17.6  15.1  85.3 1008.0 1010.9  3    2.9  -99.0  0 -9 -9  8  8 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47663  4  4  5 -9 70 -9 340  1.5  15.0   8.0  62.9 1013.6 1015.6  3    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47666  4  4  5 -9 70 -9 300  6.5  17.1  10.7  66.0 1004.2 1010.5  3    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47668  4  4  5 -9 70 -9 240  0.5  18.1  15.6  85.3 1002.2 1010.2  3    1.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47670  4  4  7 -9 70 -9  80  2.5  18.0  15.3  84.2 1005.6 1010.6  3    2.8  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47672  4  4  5 -9 67 -9  50  2.0  19.0  16.1  83.3 1009.2 1010.0  3    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47674  4  4  5 -9 70 -9 360  2.0  17.3  15.3  88.0 1008.7 1010.3  3    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47675  4  4  5 -9 67 -9 130  2.0  17.4  13.9  79.9 1001.0 1009.9  3    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47677  4  4  5 -9 62 -9 270 11.5  18.8  13.2  69.9 1006.6 1011.3  3    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47678  4  4  5 -9 68 -9 270  5.5  18.2  13.1  72.1  995.0 1012.8  3    1.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47682  4  4  5 -9 70 -9  30  3.0  17.6  12.9  73.9 1009.8 1010.5  3    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47684  4  4  7 -9 70 -9 330  5.0  11.7   5.6  66.2 1011.4 1018.3  3    3.4  -99.0  0  0 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47690  4  4  5 -9 70 -9 280  4.5   6.2  -0.1  64.0  867.2  -99.0  3    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47740  4  4  7 -9 70 -9 280  2.5   5.6   3.5  86.3 1020.5 1024.0  3    2.5  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47741  4  4  5 -9 70 -9 290  4.0   7.7  -0.8  54.8 1021.5 1024.3  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47742  4  4  7 -9 70 -9 250  3.0   8.1   1.0  60.8 1023.5 1024.0  1    1.8  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47744  4  4  7 -9 70 -9 280  2.5   7.8   1.0  62.1 1023.2 1024.2  2    1.7  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47746  4  4  7 -9 66 -9 290  4.5   8.6   3.5  70.3 1020.7 1022.7  1    1.3  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47747  4  4  7 -9 70 -9 210  2.0   7.8   5.5  85.4 1021.1 1021.8  0    1.3  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47750  4  4  7 -9 70 -9 250  2.5   8.2   5.7  84.2 1021.1 1021.6  1    1.7  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47754  4  4  5 -9 70 -9 350  5.0   9.0   1.4  58.9 1024.8 1025.3 -1  -99.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47755  4  4  7 -9 70 -9 340  4.5   8.1   0.8  60.0 1022.8 1025.4  3    1.7  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47756  4  4  7 -9 70 -9 300  3.0   6.4   3.2  80.0 1004.8 1023.0  1    2.6  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47759  4  4  5 -9 70 -9 310  2.0  10.2   3.9  64.9 1013.6 1020.0  1    2.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47761  4  4  7 -9 70 -9 320  9.5  10.7   6.7  76.3 1008.7 1020.0  3    2.8  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47762  4  4  5 -9 70 -9 350  6.5   9.4   2.3  61.1 1023.1 1025.5  3    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47765  4  4  2 -9 80  7 350  7.0   9.1  -1.9  46.0 1017.3 1023.9  1    2.2  -99.0  0 -9 -9  4  2  7 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47766  4  4  5 -9 70 -9 360  3.5   9.2   0.6  54.9 1023.2 1023.8  1    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47767  4  4  5 -9 70 -9 310  1.5   8.2   1.8  64.0 1023.3 1023.7  3    3.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47768  4  4  5 -9 70 -9 330  5.0   8.4   1.1  60.0 1021.8 1022.7  3    3.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47769  4  4  5 -9 70 -9 320  3.5  10.1   2.9  60.9 1016.0 1020.9  1    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47770  4  4  7 -9 70 -9  50  3.5  11.3   4.1  61.2 1015.7 1019.4  3    2.5  -99.0  0  0 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47772  4  4  1 -9 80  7 360  4.5  11.4   4.2  61.2 1010.0 1020.1  1    3.2  -99.0  0  2 82  7  8 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47776  4  4  5 -9 70 -9 340  6.0  11.4   5.9  68.9 1011.6 1020.2  1    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47777  4  4  7 -9 70 -9 360  7.5  13.2   6.6  64.2 1017.2 1019.4  1    2.4  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47778  4  4  5 -9 70 -9 320  3.5  15.3   8.3  63.0 1007.9 1016.1  1    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47780  4  4  5 -9 70 -9 340  5.5  10.5   4.9  68.2 1007.4 1020.0  3    3.1  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47784  4  4  7 -9 70 -9 350  3.0   8.7   1.4  60.1 1022.2 1024.6  3    2.1  -99.0  0 23 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47800  4  4  5 -9 70 -9 320  6.0   5.6  -5.4  45.0 1026.8 1027.3  1    1.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47805  4  4  5 -9 70 -9 350  5.5   7.6  -1.4  52.8 1018.3 1025.6  3    1.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47807  4  4  2 -9 70  7 350  7.0   9.2   1.4  58.1 1024.4 1026.3  3    1.8  -99.0  0 -9 -9  6  2  3  0 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47809  4  4  5 -9 70 -9 330  2.5   8.0   1.0  61.2 1021.3 1026.0  3    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47812  4  4  5 -9 70 -9 350  5.0   9.1  -0.5  51.0 1025.2 1025.9  3    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47813  4  4  5 -9 70 -9 350  6.0   8.6   0.3  55.9 1021.6 1025.7  3    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47814  4  4  5 -9 70 -9 290  3.5   8.1   2.4  67.2 1014.9 1025.3  3    2.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47815  4  4  5 -9 70 -9 320  5.0  10.3   2.9  60.1 1022.1 1023.8  3    1.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47817  4  4  5 -9 70 -9  10  5.5   9.1  -1.0  49.2 1020.2 1024.6  2    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47818  4  4  5 -9 70 -9 360  5.0   3.2  -0.1  78.9  942.8 1024.6  3    1.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47819  4  4  5 -9 70 -9 320  3.5   9.2   1.4  58.1 1019.6 1024.4  3    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47822  4  4  5 -9 70 -9  10  4.0  11.2   4.9  65.1 1018.4 1021.0  1    3.0  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47823  4  4  5 -9 70 -9  20  6.5  10.7   3.7  61.9 1018.0 1023.1  1    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47824  4  4  5 -9 70 -9 290  1.0   9.6   4.2  69.0 1004.7 1022.7  3    2.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47827  4  4  2 -9 70  7 360  5.5  12.6   5.8  63.2 1017.9 1021.7  3    2.6  -99.0  0 -9 -9  2  8  7 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47829  4  4  5 -9 70 -9 310  2.0  11.8   7.3  73.9 1002.0 1020.8  1    2.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47830  4  4  5 -9 70 -9 250  2.0  13.9   7.7  66.2 1018.1 1019.9  3    2.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47831  4  4  5 -9 70 -9 340  6.5  13.3   8.2  71.2 1017.8 1021.6  3    2.3  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47835  4  4  5 -9 70 -9 300  2.5  14.5   9.5  71.9 1017.4 1019.2  1    1.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47836  4  4  7 -9 64 -9 290 10.0  15.4   9.8  69.2 1015.8 1020.3  3    1.7  -99.0  0  0 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47837  4  4  5 -9 70 -9 310  7.5  15.9  11.1  73.1 1015.4 1019.9  3    1.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47838  4  4  5 -9 70 -9 330  2.0  10.7   4.6  65.9 1022.1 1023.9  3    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47843  4  4  5 -9 70 -9 350  6.0   8.2   0.2  57.0 1022.6 1025.9  1    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47887  4  4  5 -9 70 -9  10  4.5  10.6   3.9  63.2 1018.8 1023.0  3    2.6  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47890  4  4  5 -9 70 -9 320  5.5  10.5   2.6  58.0 1022.0 1022.6  1    3.5  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47891  4  4  2 -9 70  7 310  4.0  10.2   2.6  59.2 1020.7 1022.0  1    3.6  -99.0  0 -9 -9  7  2 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47892  4  4  5 -9 70 -9 340  5.0  13.0   5.4  59.9 1019.6 1021.4  3    1.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47893  4  4  5 -9 70 -9 320  5.0  12.9   3.8  53.9 1018.5 1019.1  3    2.4  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47895  4  4  5 -9 70 -9 320  8.0  12.4   5.6  63.2 1019.1 1019.9  1    2.7  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47897  4  4  5 -9 70 -9 330  2.5  13.4   4.8  56.0 1018.5 1019.8  3    1.9  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47898  4  4  5 -9 70 -9 330  2.0  12.9   5.3  59.9 1015.5 1019.6  3    2.8  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47899  4  4  5 -9 70 -9 300  6.5  14.1   8.3  68.0  994.9 1017.1  3    2.2  -99.0  0 -9 -9 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47909  4  4  7 -9 70 -9 340  7.0  17.8  13.3  74.9 1019.6 1020.5  3    1.2  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47912  4  4  7 -9 61 -9  20 12.5  19.8  19.0  95.1 1016.0 1020.3  3    1.0  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47917  4  4  7 -9 57 -9  40  6.0  20.3  20.0  98.2 1018.3 1019.7  3    1.1  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47918  4  4  7 -9 68 -9  30  8.5  20.8  18.4  86.1 1017.1 1018.8  3    1.0  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47927  4  4  7 -9 31 -9  20  8.0  20.6  19.8  95.2 1014.3 1019.0  3    1.7  -99.0  0 61 66 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47929  4  4  7 -9 43 -9  30  7.0  19.4  18.4  93.9 1019.2 1019.9  3    1.3  -99.0  0 61 60 -9 -9 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
202211300900 47936  4  4  1 -9 75  8  40  6.0  20.8  17.0  78.9 1013.6 1019.5  3    1.5  -99.0  0 25 82  8  8 -9 -9 -999 -99.0 -99.0 -999 -999 -999 -999 -999 -999 -999
